peak_id	direction	cytoband	q_value	residual_q	chrom	start	end	gene
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ANGPTL7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UBE4B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MAD2L2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PDPN
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MASP2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UTS2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	RER1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MST1P2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MST1P9
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PADI2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PARK7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CTRC
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ACOT7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CLSTN1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AKR7A3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SPEN
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIAA0090
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIF1B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLEKHM2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	OTUD3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KAZ
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CAMTA1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	DNAJC16
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UBR4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ATP13A2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TARDBP
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CELA3B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ICMT
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PADI4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CHD5
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf144
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NOC2L
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FBXO2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FBXO6
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLA2G2D
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HSPB7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ARHGEF16
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HSPC157
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SSU72
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UBIAD1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PADI1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLA2G2E
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	WDR8
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SLC45A1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HP1BP3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CELA2B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SDF4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MRTO4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PADI3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ERRFI1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	WNT4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FBXO42
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	RNF186
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MXRA8
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HES2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FBLIM1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PQLC2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CASZ1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CPSF3L
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf159
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AURKAIP1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MRPL20
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMEM51
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ARHGEF10L
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	VPS13D
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ATAD3A
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PANK4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CAMK2N1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NBPF1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NECAP2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	DNAJC11
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	RCC2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AJAP1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CTNNBIP1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AGTRAP
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIAA0495
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLEKHG5
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LRRC47
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PTCHD2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIF17
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HES4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MIIP
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CELA2A
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRDM16
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLA2G2F
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NMNAT1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	VWA1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PINK1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NADK
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	EFHD2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MMEL1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf89
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	OR4F5
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MUL1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NOL9
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AGMAT
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NCRNA00115
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MORN1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	GPR157
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SPSB1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	GLTPD1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TAS1R2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TAS1R1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ACTL8
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CCNL2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ESPN
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TAS1R3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ATAD3B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLEKHN1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	USP48
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NBPF3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SLC25A33
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	DDI2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LZIC
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf170
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CROCCL1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	IGSF21
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIAA1751
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KIAA2013
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	THAP3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf158
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FBXO44
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CROCCL2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FHAD1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC115110
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	RBP7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ACAP3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UBE2J2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AADACL3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PUSL1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	B3GALT6
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	IFFO2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TPRG1L
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf93
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KLHDC7A
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	VWA5B1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UBXN10
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ARHGEF19
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ACTRT2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	MIB2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf127
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SAMD11
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC148413
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PHF13
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CCDC27
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf64
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SLC2A7
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CALML6
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FAM43B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMEM201
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf86
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf126
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ATAD3C
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AKR7L
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TTLL10
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMCO4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	NPHP4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FAM41C
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC284661
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SLC25A34
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	ESPNP
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf174
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	KLHL17
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf70
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMEM52
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AADACL4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF5|343068|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HNRNPCL1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF9|343070|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF10
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FAM131C
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PADI6
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf187
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SPATA21
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	AGRN
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	APITD1
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	GPR153
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FAM132A
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HES5
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC388588
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	RNF207
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMEM82
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	HES3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF12
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF8|391002|3of3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF18|391003|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF17
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PLA2G2C
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF4
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF13
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SH2D5
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LDLRAD2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FLJ42875|440556|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF11
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF6
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC440563
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	UQCRHL
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf151
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC441869
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FAM138F|641702|1of3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC643837
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	TMEM88B
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	C1orf200
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF20|645425|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC649330
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF22
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	WASH7P
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF16
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SNORA59B|677882|1of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	CDK11A
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	SLC35E2|728661
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	PRAMEF14|729528|2of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FLJ37453
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	OR4F29|729759|3of3
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC100128842
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC100129534
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	FLJ39609
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC100132287|100132287|1of2
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC100133331
del:1p36.32	del	1p36.32	1.2824e-07	0.001087	1	1	23038731	LOC100133612
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-4273
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-4272
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-4271
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-3136
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-466
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-711
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-2115
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-1324
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-1284
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-1226
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-566
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-564
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-425
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-128-2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-138-1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-191
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-135a-1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-let-7g
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	hsa-mir-26a-1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ACAA1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ACVR2B
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ACY1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ALAS1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	AMT
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	APEH
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ARF4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	RHOA
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	C3orf51
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CACNA1D
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	SLC25A20
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CAMP
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCK
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ENTPD3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CDC25A
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CISH
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCR1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCR3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCR4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCR5
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCR8
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CCBP2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	COL7A1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CTNNB1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CX3CR1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CYP8B1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	DAG1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	DNASE1L3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	DOCK3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	DUSP7
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CELSR3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	EPHA3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	FHIT
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	FLNB
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GBE1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GLB1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GNAI2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GNAT1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GOLGA4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	XCR1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GPR27
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GPX1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	GRM2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	HTR1F
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	HYAL1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	IMPDH2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ITGA9
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ITIH1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ITIH3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ITIH4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	LAMB2
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	RPSA
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	LTF
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MAP4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MITF
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MLH1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MOBP
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MST1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MST1R
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MYD88
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	MYL3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	NKTR
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	CNTN3
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PDHB
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PFKFB4
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PLCD1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PLXNB1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	POU1F1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PRKAR2A
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PRKCD
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PROS1
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PTH1R
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	PTPRG
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	QARS
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	SNORA62
del:3p14.2	del	3p14.2	0.0011231	0.0011231	3	27762089	93734670	ROBO1
